Track ID,Name,Artist,Genre,Total Time,Location,Play Count,Column1,Column2,Column3
263,Emotion - Runescape 3 Music [SOUNDTRACK],Runescape 3,Soundtrack,224,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Runescape%203%20Individual%20Tracks/Emotion%20-%20Runescape%203%20Music%20[SOUNDTRACK].mp3,2,,,
152,I Want Dubstep (Original Mix),Desembra,Drumstep,223,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Skism%20Dubstep/Desembra%20-%20I%20Want%20Dubstep%20(Original%20Mix)%20[mp3clan.com].mp3,2,,,
281,Greatness - Runescape 3 Music [SOUNDTRACK],Runescape 3,Soundtrack,223,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Runescape%203%20Individual%20Tracks/Greatness%20-%20Runescape%203%20Music%20[SOUNDTRACK].mp3,2,,,
337,Trinity - Runescape 3 Music [SOUNDTRACK],Runescape 3,Soundtrack,222,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Runescape%203%20Individual%20Tracks/Trinity%20-%20Runescape%203%20Music%20[SOUNDTRACK].mp3,2,,,
1038,A Bunch of Questions,Gramatik,Electronic,220,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/GRiZ/Gramatik/SB%203/A_Bunch_of_Questions.mp3,2,,,
1071,Sunroof Cadillac,The Floozies,,219,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/GRiZ/Floozies/Sunroof%20Cadillac/01%20Sunroof%20Cadillac.mp3,2,,,
287,Lasting - Runescape 3 Music [SOUNDTRACK],Runescape 3,Soundtrack,215,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Runescape%203%20Individual%20Tracks/Lasting%20-%20Runescape%203%20Music%20[SOUNDTRACK].mp3,2,,,
75,Tiny Wings Theme,Andreas Illiger,,213,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/tiny_wings_theme.mp3,2,,,
1339,Jeff Lorber  Dear Prudence  from Midnight album,,,212,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/BadBoy/Jeff%20Lorber%20%20Dear%20Prudence%20%20from%20Midnight%20album.mp3,2,,,
1039,Balkan Express,Gramatik,Electronic,210,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/GRiZ/Gramatik/SB%203/Balkan_Express.mp3,2,,,
1056,Walkin' Down the Street,Gramatik,Electronic,208,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/GRiZ/Gramatik/SB%203/Walkin'_Down_the_Street.mp3,2,,,
126,Get Blazed,Desembra,Dubstep,202,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Summer%202015/Desembra-Get_Blazed_[_vk_com_hard_electro_music_].mp3,2,,,
309,Monster Melee - Runescape 3 Music [SOUNDTRACK],Runescape 3,Soundtrack,202,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Runescape%203%20Individual%20Tracks/Monster%20Melee%20-%20Runescape%203%20Music%20[SOUNDTRACK].mp3,2,,,
1055,Victory,Gramatik,Electronic,202,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/GRiZ/Gramatik/SB%203/Victory.mp3,2,,,
145,Starfleet,Two Steps From Hell,Classical,201,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Skyworld/17%20Starfleet.mp3,2,,,
136,Winterspell,Two Steps From Hell,Classical,200,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Skyworld/08%20Winterspell.mp3,2,,,
1483,말해줘요 (inst.),Girl's Day,Dance Pop,200,file://localhost/C:/Users/theplaineric/Desktop/GsD%20Videos/GsD%20New%20Songs/_Girl_s_Day_%EA%B1%B8%EC%8A%A4%EB%8D%B0%EC%9D%B4_-_%EB%A7%90%ED%95%B4%EC%A4%98%EC%9A%94_Please_Tell_Me_inst_.mp3,2,,,
307,Misthalin Mood III - Runescape 3 Music [SOUNDTRACK],Runescape 3,Soundtrack,196,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Runescape%203%20Individual%20Tracks/Misthalin%20Mood%20III%20-%20Runescape%203%20Music%20[SOUNDTRACK].mp3,2,,,
4139,HELLO (Solo 솔라),마마무(MAMAMOO),R&B / Soul,196,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/MAMAMOO%20-%20BLUE;S%20[www.k2nblog.com]/04.%20HELLO%20(Solo%20%EC%86%94%EB%9D%BC).mp3,2,,,
355,Workshop - Runescape 3 Music [SOUNDTRACK],Runescape 3,Soundtrack,195,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Runescape%203%20Individual%20Tracks/Workshop%20-%20Runescape%203%20Music%20[SOUNDTRACK].mp3,2,,,
1367,봄 사랑 벚꽃 말고,"HIGH4,아이유(IU)","Ballad, Pop",195,file://localhost/C:/Users/theplaineric/Desktop/GsD%20Videos/01.%20%EB%B4%84%20%EC%82%AC%EB%9E%91%20%EB%B2%9A%EA%BD%83%20%EB%A7%90%EA%B3%A0.mp3,2,,,
339,Venture - Runescape 3 Music [SOUNDTRACK],Runescape 3,Soundtrack,189,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Runescape%203%20Individual%20Tracks/Venture%20-%20Runescape%203%20Music%20[SOUNDTRACK].mp3,2,,,
283,Harmony - Runescape 3 Music [SOUNDTRACK],Runescape 3,Soundtrack,188,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Runescape%203%20Individual%20Tracks/Harmony%20-%20Runescape%203%20Music%20[SOUNDTRACK].mp3,2,,,
2199,Oh! My God!,걸스데이(Girl`s Day),,188,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/[1st%20Album]%20Girl's%20Day%20-%20Expectation/10.%20Oh!%20My%20God!.mp3,2,,,
2719,Finally,마마무 (MAMAMOO),Dance,188,file://localhost/C:/Users/theplaineric/Desktop/GsD%20Videos/Mamamoo/Music%20Downloads/MAMAMOO%20-%20Purple%20[www.k2nblog.com]/02.%20Finally.mp3,2,,,
1302,Masked Intentions,Skaven 252,,187,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Bejeweled/05%20LightStorm%20(2).mp3,2,,,
1921,Ever Fallen In Love (With Someone You Shouldn't 've),tashaki miyaki,,185,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Tashakimiyaki/tashaki%20miyaki%20-%20under%20cover%20vol.%20II%20-%2001%20Ever%20Fallen%20In%20Love%20(With%20Someone%20You%20Shouldn't%20've).mp3,2,,,
1252,Incredible,C418,,184,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/C418/bushes%20and%20marshmallows/C418%20-%20Bushes%20and%20Marshmallows%20-%2002%20Incredible.mp3,2,,,
3992,Resist the Legion,"Michael Salvatori, Skye Lewin, C Paul Johnson, Rotem Moav & Pieter Schlosser",Score,184,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Destiny%202%20Original%20Soundtrack/42.%20Resist%20the%20Legion.mp3,2,,,
2717,NEW YORK,마마무 (MAMAMOO),Dance,181,file://localhost/C:/Users/theplaineric/Desktop/GsD%20Videos/Mamamoo/Music%20Downloads/MAMAMOO%20-%20NEW%20YORK%20[www.k2nblog.com]/01.%20NEW%20YORK.mp3,2,,,
1194,anthem,C418,,179,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/C418/zweitonegoismus/C418%20-%20zweitonegoismus%20-%2009%20anthem.mp3,2,,,
2707,LOVE,마마무 (MAMAMOO),Drama,178,file://localhost/C:/Users/theplaineric/Desktop/GsD%20Videos/Mamamoo/Music%20Downloads/MAMAMOO%20-%20Goblin%20OST%20Part.%2013%20[www.k2nblog.com]/01.%20LOVE.mp3,2,,,
1201,Minecraft Volume Alpha - 5 - Living Mice,,,177,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/C418/Minecraft%20Music/05%20-%20Living%20Mice.mp3,2,,,
247,Beyond - Runescape 3 Music [SOUNDTRACK],Runescape 3,Soundtrack,174,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Runescape%203%20Individual%20Tracks/Beyond%20-%20Runescape%203%20Music%20[SOUNDTRACK].mp3,2,,,
267,Expanse - Runescape 3 Music [SOUNDTRACK],Runescape 3,Soundtrack,173,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Runescape%203%20Individual%20Tracks/Expanse%20-%20Runescape%203%20Music%20[SOUNDTRACK].mp3,2,,,
147,Blizzard,Two Steps From Hell,Classical,172,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Skyworld/19%20Blizzard.mp3,2,,,
1410,니가내가,민아(걸스데이),OST,170,file://localhost/C:/Users/theplaineric/Desktop/GsD%20Videos/[Doctor_Stranger]_Minah_%EB%AF%BC%EC%95%84_[Girl_s_Day]-%EB%8B%88%EA%B0%80%EB%82%B4%EA%B0%80_You_And_I_.mp3,2,,,
298,Max Reidneer Variations - Runescape 3 Music [SOUNDTRACK],Runescape 3,Soundtrack,168,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Runescape%203%20Individual%20Tracks/Max%20Reidneer%20Variations%20-%20Runescape%203%20Music%20[SOUNDTRACK].mp3,2,,,
4028,Home of the Brave,"Michael Salvatori, Skye Lewin, C Paul Johnson, Rotem Moav & Pieter Schlosser",Score,164,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Destiny%202%20Original%20Soundtrack/34.%20Home%20of%20the%20Brave.mp3,2,,,
146,Queen of Crows,Two Steps From Hell,Classical,162,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Skyworld/18%20Queen%20of%20Crows.mp3,2,,,
221,Unknown,,Other,159,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Runescape%20Old/Unknown.mp3,2,,,
256,Crystal Sword - Runescape 3 Music [SOUNDTRACK],Runescape 3,Soundtrack,159,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Runescape%203%20Individual%20Tracks/Crystal%20Sword%20-%20Runescape%203%20Music%20[SOUNDTRACK].mp3,2,,,
328,Sea Shanty II - Runescape 3 Music [SOUNDTRACK],Runescape 3,Soundtrack,158,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Runescape%203%20Individual%20Tracks/Sea%20Shanty%20II%20-%20Runescape%203%20Music%20[SOUNDTRACK].mp3,2,,,
1304,Sea of Amorphity,Skaven 252,,157,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Bejeweled/06%20Sea%20of%20Amorphity.mp3,2,,,
1309,Silent Conquest,Skaven 252,,155,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Bejeweled/11%20Silent%20Conquest.mp3,2,,,
240,Attack VI - Runescape 3 Music [SOUNDTRACK],Runescape 3,Soundtrack,154,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Runescape%203%20Individual%20Tracks/Attack%20VI%20-%20Runescape%203%20Music%20[SOUNDTRACK].mp3,2,,,
1050,Spoiler Alert,Gramatik,Electronic,154,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/GRiZ/Gramatik/SB%203/Spoiler_Alert.mp3,2,,,
1414,Adventure,Ian Taylor,Other,154,file://localhost/C:/Users/theplaineric/Desktop/GsD%20Videos/Old%20Runescape%20Music/01.%20Old%20RuneScape%20Soundtrack%20%20Adventure.mp3,2,,,
236,Attack II - Runescape 3 Music [SOUNDTRACK],Runescape 3,Soundtrack,153,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Runescape%203%20Individual%20Tracks/Attack%20II%20-%20Runescape%203%20Music%20[SOUNDTRACK].mp3,2,,,
1306,Routinoid,Skaven 252,,149,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Bejeweled/08%20Routinoid.mp3,2,,,
251,Camelot - Runescape 3 Music [SOUNDTRACK],Runescape 3,Soundtrack,148,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Runescape%203%20Individual%20Tracks/Camelot%20-%20Runescape%203%20Music%20[SOUNDTRACK].mp3,2,,,
349,Waterfall III - Runescape 3 Music [SOUNDTRACK],Runescape 3,Soundtrack,145,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Runescape%203%20Individual%20Tracks/Waterfall%20III%20-%20Runescape%203%20Music%20[SOUNDTRACK].mp3,2,,,
4102,Guns Blazin',"Skye Lewin, C Paul Johnson, Michael Salvatori",Soundtrack,144,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Destiny%20Forsaken/Destiny_2_Forsaken_Original_Soundtrack_and_Whisper_of_the_Worm_Bonus/Destiny%202%20Forsaken%20Original%20Soundtrack/MP3/Destiny%202%20Forsaken%20Original%20Soundtrack%20-%20Disc%201/1-05%20Guns%20Blazin'.mp3,2,,,
323,Scape Dark - Runescape 3 Music [SOUNDTRACK],Runescape 3,Soundtrack,139,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Runescape%203%20Individual%20Tracks/Scape%20Dark%20-%20Runescape%203%20Music%20[SOUNDTRACK].mp3,2,,,
1257,Phaos,C418,,139,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/C418/bushes%20and%20marshmallows/C418%20-%20Bushes%20and%20Marshmallows%20-%2007%20Phaos.mp3,2,,,
342,Village Life - Runescape 3 Music [SOUNDTRACK],Runescape 3,Soundtrack,137,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Runescape%203%20Individual%20Tracks/Village%20Life%20-%20Runescape%203%20Music%20[SOUNDTRACK].mp3,2,,,
1226,repetition,C418,,135,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/C418/Little%20Things/C418%20-%20little%20things%20-%2007%20repetition.mp3,2,,,
272,Fragments of Guthix - Runescape 3 Music [SOUNDTRACK],Runescape 3,Soundtrack,134,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Runescape%203%20Individual%20Tracks/Fragments%20of%20Guthix%20-%20Runescape%203%20Music%20[SOUNDTRACK].mp3,2,,,
4008,New Dawn,"Michael Salvatori, Skye Lewin, C Paul Johnson, Rotem Moav & Pieter Schlosser",Score,134,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Destiny%202%20Original%20Soundtrack/14.%20New%20Dawn.mp3,2,,,
142,For the Win,Two Steps From Hell,Classical,132,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Skyworld/14%20For%20the%20Win.mp3,2,,,
1303,LightStorm,Skaven 252,,124,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Bejeweled/05%20LightStorm.mp3,2,,,
963,House of Cards Main Title Theme - Season 2,Jeff Beal,Soundtrack,122,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/GRiZ/Jeff%20Beal%20-%20House%20of%20Cards%20Main%20Title%20Theme%20-%20Season%202%20[mp3clan.com].mp3,2,,,
229,ScapeBold,James Hannigan,Soundtrack,121,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Runescape%20New%20OSTs/RuneScape%20Theme%20ScapeBold.mp3,2,,,
4017,Traveler's Dream,"Michael Salvatori, Skye Lewin, C Paul Johnson, Rotem Moav & Pieter Schlosser",Score,121,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Destiny%202%20Original%20Soundtrack/23.%20Traveler's%20Dream.mp3,2,,,
812,Another Day,Tree Adams,Soundtrack,115,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/MAG/08.%20Another%20Day%20-%20Tree%20Adams%20[MAG-%20Valor%20Official%20Soundtrack%20from%20the%20Video%20Game]%20[HD].mp3,2,,,
1314,Autonomus V2,Skaven 252,,115,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Bejeweled/17%20Autonomus%20V2.mp3,2,,,
125,Love & Loss,Two Steps From Hell,Other,114,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Two%20steps%20from%20hell/Two%20Steps%20From%20Hell%20Love%20&%20Loss.mp3,2,,,
276,Gnome King - Runescape 3 Music [SOUNDTRACK],,,113,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Runescape%203%20Individual%20Tracks/Gnome%20King%20-%20Runescape%203%20Music%20[SOUNDTRACK].mp3,2,,,
275,Garden Echo - Runescape 3 Music [SOUNDTRACK],Runescape 3,Soundtrack,104,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Runescape%203%20Individual%20Tracks/Garden%20Echo%20-%20Runescape%203%20Music%20[SOUNDTRACK].mp3,2,,,
1301,The Journey Begins,Skaven 252,,104,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Bejeweled/03%20The%20Journey%20Begins.mp3,2,,,
4016,Homecoming,"Michael Salvatori, Skye Lewin, C Paul Johnson, Rotem Moav & Pieter Schlosser",Score,104,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Destiny%202%20Original%20Soundtrack/22.%20Homecoming.mp3,2,,,
1419,Arrival,Ian Taylor,Other,101,file://localhost/C:/Users/theplaineric/Desktop/GsD%20Videos/Old%20Runescape%20Music/06.%20Old%20RuneScape%20Soundtrack%20%20Arrival.mp3,2,,,
1299,Rain of Lights,Skaven 252,,87,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Bejeweled/02%20Beyond%20the%20Network%20(2).mp3,2,,,
3991,Guardian's Sacrifice,"Michael Salvatori, Skye Lewin, C Paul Johnson, Rotem Moav & Pieter Schlosser",Score,87,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Destiny%202%20Original%20Soundtrack/41.%20Guardian's%20Sacrifice.mp3,2,,,
277,Gnome Village I - Runescape 3 Music [SOUNDTRACK],Runescape 3,Soundtrack,83,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Runescape%203%20Individual%20Tracks/Gnome%20Village%20I%20-%20Runescape%203%20Music%20[SOUNDTRACK].mp3,2,,,
602,one last game,C418,Blues,80,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/one/Better%20Quality/C418-one_last_game.mp3,2,,,
1043,Enter the Realm (Intro),Gramatik,Electronic,78,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/GRiZ/Gramatik/SB%203/Enter_the_Realm_(Intro).mp3,2,,,
1300,Beyond the Network,Skaven 252,,72,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Bejeweled/02%20Beyond%20the%20Network.mp3,2,,,
1208,Minecraft Volume Alpha - 12 - Dry Hands,,,68,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/C418/Minecraft%20Music/12%20-%20Dry%20Hands.mp3,2,,,
1265,Turn,C418,,28,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/C418/bushes%20and%20marshmallows/C418%20-%20Bushes%20and%20Marshmallows%20-%2015%20Turn.mp3,2,,,
1263,A big thank you to,C418,,16,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/C418/bushes%20and%20marshmallows/C418%20-%20Bushes%20and%20Marshmallows%20-%2013%20A%20big%20thank%20you%20to.mp3,2,,,
1578,1000 Classical Hits,,Classical,-1,http://yp.shoutcast.com/sbin/tunein-station.pls?id=99180855,2,,,
811,Skin of Your Teeth,Tree Adams,Soundtrack,1157,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/MAG/07.%20Skin%20of%20Your%20Teeth%20-%20Tree%20Adams%20[MAG%20Valor%20Official%20Soundtrack%20from%20the%20Video%20Game]%20[HD].mp3,1,,,
227,James Hannigan Medley,James Hannigan,Soundtrack,1133,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Runescape%20New%20OSTs/RS3%20The%20James%20Hannigan%20Medley.mp3,1,,,
819,Kill Streak,Tree Adams,Soundtrack,1131,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/MAG/MAG%20Valor%20(OST)%20Pushing%20The%20Line.mp3,1,,,
808,The Upper Hand,Tree Adams,Soundtrack,1107,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/MAG/04.%20The%20Upper%20Hand%20-%20Tree%20Adams%20[MAG%20Valor%20Official%20Soundtrack%20from%20the%20Video%20Game]%20[HD].mp3,1,,,
776,The End,C418,,904,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Minecraft%20Volume%20Beta/The%20End%20-%20C418%20-%20Minecraft%20-%20Volume%20Beta.mp3,1,,,
689,Stanley Turrentine (1970),Sugar,,604,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/mp3/Sugar%20-%20Stanley%20Turrentine%20(1970).mp3,1,,,
72,Creepin',The Crusaders,,574,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/The%20Crusaders%20-%20Creepin'.mp3,1,,,
658,Menu Theme [HQ],L.A. Noire Soundtrack,,571,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/mp3/L.A.%20Noire%20Soundtrack%20-%20Menu%20Theme%20[HQ].mp3,1,,,
682,Miles Davis (1959),So What,,562,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/mp3/So%20What%20-%20Miles%20Davis%20(1959).mp3,1,,,
643,Pussy Cat Dues,Charles Mingus,,554,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/mp3/Charles%20Mingus%20-%20Pussy%20Cat%20Dues.mp3,1,,,
1262,Höre,C418,,546,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/C418/bushes%20and%20marshmallows/C418%20-%20Bushes%20and%20Marshmallows%20-%2012%20H%C3%B6re.mp3,1,,,
866,Comin' Home Baby,Herbie Mann,Jazz,517,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Grooveshark%20Tracks/Comin'%20Home%20Baby%20-%20Herbie%20Mann%20-%20Atlantic%20Jazz%20Legends.mp3,1,,,
637,Fables Of Faubus,Charles Mingus,,495,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/mp3/Charles%20Mingus%20-%20Fables%20Of%20Faubus.mp3,1,,,
879,Listen Here,Eddie Harris,Jazz Funk,462,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Grooveshark%20Tracks/Listen%20Here%20-%20Eddie%20Harris%20-%20The%20Electrifying%20Eddie%20Harris%20%20Plug%20Me%20In.mp3,1,,,
3984,The Hope (Arrival),"Martin O'Donnell, Michael Salvatori, & Paul McCartney",Soundtrack,447,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/MotS/%238%20The%20Hope%20(The%20Traveler%20On%20Earth).mp3,1,,,
1109,Between Us and Them,Ulrich Schnauss,Electronic,437,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/GRiZ/Assorted%20Electronic/Ulrich%20Schnauss%20-%20Between%20Us%20and%20Them%20[mp3clan.com].mp3,1,,,
4005,Journey (feat. Kronos Quartet),"Michael Salvatori, Skye Lewin, C Paul Johnson, Rotem Moav & Pieter Schlosser",Score,437,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Destiny%202%20Original%20Soundtrack/11.%20Journey%20(feat.%20Kronos%20Quartet).mp3,1,,,
1266,Edward,C418,,422,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/C418/bushes%20and%20marshmallows/C418%20-%20Bushes%20and%20Marshmallows%20-%2016%20Edward.mp3,1,,,
1328,Driftin',Herbie Hancock,Jazz,420,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/BadBoy/Driftin'%20-%20Herbie%20Hancock%20-%20Takin'%20Off.mp3,1,,,
1329,Driftin',Herbie Hancock,Post-Bop,420,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/BadBoy/Driftin'%20-%20Herbie%20Hancock%20-%20The%20Complete%20Blue%20Note%2060's%20Sessions%20(Disc%201).mp3,1,,,
1256,Yes,C418,,407,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/C418/bushes%20and%20marshmallows/C418%20-%20Bushes%20and%20Marshmallows%20-%2006%20Yes.mp3,1,,,
1173,Tsuki No Koibumi 2 (feat. Laura Shigihara),C418,,400,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/C418%20-%20148%20(2015)/08%20-%20Tsuki%20No%20Koibumi%202%20(feat.%20Laura%20Shigihara).mp3,1,,,
490,The Phat Pack,Gordon Goodwin's Big Phat Band,Jazz,399,"file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Professional%20Groups/Goodwin,%20Gordon/The%20Phat%20Pack/05%20The%20Phat%20Pack.mp3",1,,,
1247,What it would have sounded like if I were to DJ 5 years ago,C418,,398,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/C418/C418/C418%20-%20Seven%20Years%20of%20Server%20Data%20-%2017%20What%20it%20would%20have%20sounded%20like%20if%20I%20were%20to%20DJ%205%20years%20ago.mp3,1,,,
488,Count Bubba’s Revenge,Gordon Goodwin's Big Phat Band,Jazz,396,"file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Professional%20Groups/Goodwin,%20Gordon/The%20Phat%20Pack/03%20Count%20Bubba_s%20Revenge.mp3",1,,,
1353,Watermelon Man,"Hancock, Herbie",Jazz,391,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/BadBoy/Watermelon%20Man%20-%20Herbie%20Hancock%20-%20Head%20Hunters.mp3,1,,,
1322,Apache,Sugar Hill Gang,5,374,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/BadBoy/Apache%20-%20Sugar%20Hill%20Gang%20-%20DISCO%20HITS%20-%20The%20BEST%20Late%2070's%20early%2080's%20discodancefunk.mp3,1,,,
489,Play That Funky Music,Gordon Goodwin's Big Phat Band,Jazz,373,"file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Professional%20Groups/Goodwin,%20Gordon/The%20Phat%20Pack/04%20Play%20That%20Funky%20Music.mp3",1,,,
4090,Matter over Mindflayers,"Michael Salvatori, Skye Lewin, C Paul Johnson, Rotem Moav, Pieter Schlosser",Soundtrack,361,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Destiny%202%20Warmind%20MP3%20Soundtrack/Matter%20over%20Mindflayers.mp3,1,,,
568,Front Burner,"Basie, Count",Modern Big Band,353,"file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Professional%20Groups/Basie,%20Count/Basie%20Big%20Band/01%20-%20Front%20Burner.mp3",1,,,
1920,The Beautiful Ones,tashaki miyaki,,351,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Tashakimiyaki/tashaki%20miyaki%20-%20under%20cover%20vol.%20II%20-%2009%20The%20Beautiful%20Ones.mp3,1,,,
399,prototyperaptor-4-30am,,,350,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Prototype%20Raptor/PrototypeRaptor%20Nostalgia/prototyperaptor-4-30am.mp3,1,,,
3983,The Prison (Saturn),"Martin O'Donnell, Michael Salvatori, & Paul McCartney",Soundtrack,349,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/MotS/%237%20The%20Prison%20(Saturn).mp3,1,,,
20,Get em' goin,Euge Groove,,345,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Euge%20Groove%20-%20Get%20em'%20goin.mp3,1,,,
503,Everlasting,Gordon Goodwin's Big Phat Band,Jazz,341,"file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Professional%20Groups/Goodwin,%20Gordon/That's%20How%20We%20Roll/05%20Everlasting.mp3",1,,,
